date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text
2010-10-05,58.0,50.7599983215332,58.0,57.95000076293945,478400,VC,54.3799991607666,,,,,,,,,,,,,
2010-10-06,57.5,56.75,58.0,57.0,261800,VC,57.375,,,,,,,,,,,,,
2010-10-07,57.5,57.0,58.5,57.869998931884766,636000,VC,57.75,,,,,,,,,,,,,
2010-10-08,59.0,57.099998474121094,59.0,58.29999923706055,731500,VC,58.04999923706055,,,,,,,,,,,,,
2010-10-11,58.349998474121094,57.5,58.369998931884766,58.04999923706055,92800,VC,57.93499946594238,,,,,,,,56.951222624822265,58.71677664275586,1.148626036965772,-1.8928107264070348,,
2010-10-12,58.0,58.0,60.25,60.25,469000,VC,59.125,,,,,,,,56.15115627295249,60.43684268944985,0.3101123476346057,-6.803060127879679,,
2010-10-13,60.0,59.900001525878906,62.29999923706055,61.95000076293945,310500,VC,61.10000038146973,,,,,,,,56.1177866942634,62.45021257331473,0.8074443974414258,-9.414389018321167,,
2010-10-14,62.25,62.25,64.75,63.0,316700,VC,63.5,,,,,,,,56.40338914062844,64.21661055419577,1.9311278638028062,-10.470810887891368,,
2010-10-15,63.0,62.25,63.5,63.0,115700,VC,62.875,,,,,,,,57.470581425570444,65.02941857442956,3.2212993244913557,-8.776854880046914,,
2010-10-18,62.0,61.0,63.0,63.0,274100,VC,62.0,,,,,,,,60.090209547436665,64.38979075773912,2.2060170757763897,-4.618715004068785,,
2010-10-19,62.900001525878906,61.099998474121094,63.0,62.4900016784668,4000,VC,62.04999923706055,,,,,,,,61.85092070272638,63.52508027383612,1.6563907306246684,-1.0226931646261095,,
2010-10-20,62.0,61.099998474121094,62.5,62.5,2400,VC,61.79999923706055,,,,,,,,62.303163824456185,63.292836846930534,1.2685389550888493,-0.3149378808701031,,
