date,open,low,high,close,volume,ticker,hl2,rsi,sma_50,diff_sma50,sma_100,diff_sma100,sma_200,diff_sma200,bb_lower,bb_upper,diff_upper_bb,diff_lower_bb,local,local_text
2021-05-06,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100,LCAA,9.850000381469727,,,,,,,,,,,,,
2021-05-07,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100,LCAA,9.850000381469727,,,,,,,,,,,,,
2021-05-10,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100,LCAA,9.850000381469727,,,,,,,,,,,,,
2021-05-11,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,LCAA,9.850000381469727,,,,,,,,,,,,,
2021-05-12,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,LCAA,9.850000381469727,,,,,,,,9.850000381469727,9.850000381469727,0.0,0.0,,
2021-05-13,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,LCAA,9.850000381469727,,,,,,,,9.850000381469727,9.850000381469727,0.0,0.0,,
2021-05-14,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,LCAA,9.850000381469727,,,,,,,,9.850000381469727,9.850000381469727,0.0,0.0,,
2021-05-17,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,7400,LCAA,9.850000381469727,,,,,,,,9.850000381469727,9.850000381469727,0.0,0.0,,
2021-05-18,9.649999618530273,9.649999618530273,9.699999809265137,9.649999618530273,149900,LCAA,9.674999713897705,,,,,,,,9.649999618530273,9.9700008392334,3.3160749570253722,0.0,,
2021-05-19,9.75,9.630000114440918,10.0,9.760000228881836,46600,LCAA,9.815000057220459,,,,,,,,9.633809866318668,9.950190530409849,1.9486710765149517,-1.292934012334801,minimum,$9.63
2021-05-20,9.75,9.75,9.75,9.75,300,LCAA,9.75,,,,,,,,9.623190964813325,9.920809279327301,1.7518900443825647,-1.3006054890940977,,
2021-05-21,9.779999732971191,9.75,9.779999732971191,9.75100040435791,1000,LCAA,9.764999866485596,,,,,,,,9.625465900210367,9.878934353085532,1.3120084444919744,-1.2874012813232971,,
2021-05-24,9.75100040435791,9.75100040435791,9.75100040435791,9.75100040435791,0,LCAA,9.75100040435791,,,,,,,,9.649679852767854,9.815120409683317,0.6575736095421503,-1.0390785292632598,,
2021-05-25,9.75,9.699999809265137,9.75,9.75,1500,LCAA,9.724999904632568,,,,,,,,9.744747693435176,9.760052721603888,0.1031048369629417,-0.053869810921269856,,
2021-05-26,10.6899995803833,9.800000190734863,10.739999771118164,9.850000381469727,8600,LCAA,10.269999980926514,56.410031223850034,,,,,,,9.690795065582066,9.850005410492152,5.105606324384837e-05,-1.6162975606291874,maximum,🚀11.53%<br>$10.74
